time,latitude,longitude,t2m,tp,d2m,rh
2022-01-11 08:00:00,44.076,8.135,6.4950256,0.0,-2.059906,54.367065
2022-01-11 09:00:00,44.076,8.135,7.801178,0.0,-2.586029,47.821648
2022-01-11 10:00:00,44.076,8.135,9.090973,0.0,-4.804535,37.12264
2022-01-11 11:00:00,44.076,8.135,9.827545,0.0,-5.205902,34.27428
2022-01-11 12:00:00,44.076,8.135,10.287506,0.0,-4.8365173,34.177483
2022-01-11 13:00:00,44.076,8.135,10.577789,0.0,-4.576996,34.1849
2022-01-11 14:00:00,44.076,8.135,10.614166,0.0004351138,-4.4039,34.54945
2022-01-11 15:00:00,44.076,8.135,10.194733,0.00085532654,-3.579193,37.79525
2022-01-11 16:00:00,44.076,8.135,9.180328,0.0012904402,-2.469818,43.934822
2022-01-11 17:00:00,44.076,8.135,8.046051,0.0012904402,-0.84506226,53.45714
2022-01-11 18:00:00,44.076,8.135,7.0865784,0.0012904402,-0.2239685,59.713753
2022-01-11 19:00:00,44.076,8.135,7.230377,0.0012904402,-0.8963318,56.30243
2022-01-11 20:00:00,44.076,8.135,6.7831116,0.0012904402,-1.136322,57.04443
2022-01-11 21:00:00,44.076,8.135,6.4288635,0.0012904402,-1.4385681,57.1698
2022-01-11 22:00:00,44.076,8.135,6.188385,0.0012904402,-1.7308044,56.890137
2022-01-11 23:00:00,44.076,8.135,5.877838,0.0012904402,-2.3726501,55.43564
2022-01-12 00:00:00,44.076,8.135,5.58902,0.0012904402,-2.5052185,56.002903
2022-01-12 01:00:00,44.076,8.135,5.1888733,0.0,-2.6790466,56.84325
2022-01-12 02:00:00,44.076,8.135,4.9027405,0.0,-2.572113,58.447983
2022-01-12 03:00:00,44.076,8.135,4.688141,0.0,-2.8743591,58.01404
2022-01-12 04:00:00,44.076,8.135,4.538971,0.0,-3.2305603,57.08896
2022-01-12 05:00:00,44.076,8.135,4.438629,0.0,-3.1551208,57.814713
2022-01-12 06:00:00,44.076,8.135,4.391754,0.0,-3.0332947,58.532745
2022-01-12 07:00:00,44.076,8.135,4.6427307,0.0,-2.8316345,58.38316
2022-01-12 08:00:00,44.076,8.135,4.9720764,0.0,-2.549408,58.264267
2022-01-12 09:00:00,44.076,8.135,6.2530823,0.0,-2.2893982,54.351616
2022-01-12 10:00:00,44.076,8.135,7.726471,0.0,-2.104828,49.806507
2022-01-12 11:00:00,44.076,8.135,8.882965,0.0,-2.4407654,44.92094
2022-01-12 12:00:00,44.076,8.135,9.5961,0.0,-3.0240173,41.002903
2022-01-12 13:00:00,44.076,8.135,9.907135,0.0,-3.4029236,39.03951
2022-01-12 14:00:00,44.076,8.135,9.81778,0.0,-3.2383728,39.758537
2022-01-12 15:00:00,44.076,8.135,9.157867,0.0,-2.4790955,43.971123
2022-01-12 16:00:00,44.076,8.135,7.906891,0.0,-1.7095642,50.652252
2022-01-12 17:00:00,44.076,8.135,6.85318,0.0,-1.2264099,56.39754
2022-01-12 18:00:00,44.076,8.135,6.248932,0.0,-1.0171814,59.697426
2022-01-12 19:00:00,44.076,8.135,6.5038147,0.0,-1.9187927,54.902393
2022-01-12 20:00:00,44.076,8.135,6.2484436,0.0,-1.837738,56.210934
2022-01-12 21:00:00,44.076,8.135,6.0294495,0.0,-1.9307556,56.67699
2022-01-12 22:00:00,44.076,8.135,5.8854065,0.0,-1.4747009,59.19643
2022-01-12 23:00:00,44.076,8.135,5.847809,0.0,-1.4143982,59.613754
2022-01-13 00:00:00,44.076,8.135,5.733307,0.0,-1.1895447,61.086452
2022-01-13 01:00:00,44.076,8.135,5.6002502,0.0,-1.0430603,62.31647
2022-01-13 02:00:00,44.076,8.135,5.488434,0.0,-1.065033,62.700504
2022-01-13 03:00:00,44.076,8.135,5.33902,0.0,-1.1255798,63.07391
2022-01-13 04:00:00,44.076,8.135,5.268219,0.0,-1.143158,63.303333
2022-01-13 05:00:00,44.076,8.135,5.1786194,0.0,-1.3921814,62.546875
2022-01-13 06:00:00,44.076,8.135,5.0907288,0.0,-1.4200134,62.802006
2022-01-13 07:00:00,44.076,8.135,5.776764,0.0,-1.9346619,57.658993
2022-01-13 08:00:00,44.076,8.135,6.0502014,0.0004276632,-1.3086853,59.243423
2022-01-13 09:00:00,44.076,8.135,7.6371155,0.00085532654,-0.47348022,56.475372
2022-01-13 10:00:00,44.076,8.135,9.341705,0.00085532654,-1.4534607,46.840935
2022-01-13 11:00:00,44.076,8.135,10.309479,0.0012832225,-2.48349,40.69079
