time,latitude,longitude,t2m,tp,d2m,rh
2022-01-12 08:00:00,45.195,11.045,0.14151001,0.0,-1.8260193,86.61653
2022-01-12 09:00:00,45.195,11.045,1.6231995,0.0,-0.24130249,87.419815
2022-01-12 10:00:00,45.195,11.045,4.375885,0.0,0.6502991,76.74447
2022-01-12 11:00:00,45.195,11.045,5.8714905,0.0,0.14736938,66.69304
2022-01-12 12:00:00,45.195,11.045,6.462311,0.0,-0.64315796,60.45526
2022-01-12 13:00:00,45.195,11.045,6.7467346,0.0,-1.1214294,57.249416
2022-01-12 14:00:00,45.195,11.045,6.636383,0.0,-1.3816833,56.5954
2022-01-12 15:00:00,45.195,11.045,5.8192444,0.0,1.0919495,71.655205
2022-01-12 16:00:00,45.195,11.045,5.3194885,0.0,-1.3467712,62.14426
2022-01-12 17:00:00,45.195,11.045,4.3094788,0.0,-1.3804626,66.51415
2022-01-12 18:00:00,45.195,11.045,3.358307,0.0,-1.4388123,70.80901
2022-01-12 19:00:00,45.195,11.045,2.681305,0.0,0.19473267,83.67641
2022-01-12 20:00:00,45.195,11.045,2.302887,0.0,0.013824463,84.83746
2022-01-12 21:00:00,45.195,11.045,1.861969,0.0,-0.19979858,86.19978
2022-01-12 22:00:00,45.195,11.045,1.5445862,0.0,-0.34506226,87.25254
2022-01-12 23:00:00,45.195,11.045,1.1930237,0.0,-0.5249939,88.316025
2022-01-13 00:00:00,45.195,11.045,0.7784729,0.0,-0.7911072,89.240845
2022-01-13 01:00:00,45.195,11.045,0.6058655,0.0,-0.9913025,89.04663
2022-01-13 02:00:00,45.195,11.045,-0.14071655,0.0,-1.589447,89.95927
2022-01-13 03:00:00,45.195,11.045,-0.3645935,0.0,-1.7850037,90.12932
2022-01-13 04:00:00,45.195,11.045,-0.66659546,0.0,-1.9747009,90.85525
2022-01-13 05:00:00,45.195,11.045,-0.8050232,0.0,-2.0740662,91.10748
2022-01-13 06:00:00,45.195,11.045,-0.8748474,0.0,-2.1387634,91.137054
2022-01-13 07:00:00,45.195,11.045,-0.64486694,0.0,-2.7898865,85.40381
2022-01-13 08:00:00,45.195,11.045,-0.1265564,0.0004276632,-2.372406,84.82688
2022-01-13 09:00:00,45.195,11.045,1.7489319,0.00085532654,-0.749115,83.49215
2022-01-13 10:00:00,45.195,11.045,4.082672,0.00085532654,-0.22567749,73.52381
2022-01-13 11:00:00,45.195,11.045,5.8004456,0.0012832225,-0.37582397,64.523964
2022-01-13 12:00:00,45.195,11.045,6.7413635,0.0012832225,-0.19442749,61.275322
2022-01-13 13:00:00,45.195,11.045,7.1598206,0.0012832225,-0.29696655,59.100777
2022-01-13 14:00:00,45.195,11.045,7.1459045,0.0012851715,-0.23934937,59.405315
2022-01-13 15:00:00,45.195,11.045,6.2899475,0.0012851715,0.72402954,67.551285
2022-01-13 16:00:00,45.195,11.045,3.6910706,0.0012851715,0.32266235,78.639206
2022-01-13 17:00:00,45.195,11.045,1.4601135,0.0012851715,-1.0469666,83.40126
2022-01-13 18:00:00,45.195,11.045,1.3338928,0.0012851715,-1.5362244,81.19484
2022-01-13 19:00:00,45.195,11.045,0.35488892,0.0012851715,-1.2979431,88.66283
2022-01-13 20:00:00,45.195,11.045,-0.3008728,0.0012851715,-1.7915955,89.669136
2022-01-13 21:00:00,45.195,11.045,-0.96884155,0.0012851715,-2.3226013,90.52744
2022-01-13 22:00:00,45.195,11.045,-1.377533,0.0012851715,-2.7083435,90.65103
2022-01-13 23:00:00,45.195,11.045,-1.464447,0.0012851715,-2.8631287,90.18905
2022-01-14 00:00:00,45.195,11.045,-1.4358826,0.0012851715,-2.874115,89.92678
2022-01-14 01:00:00,45.195,11.045,-1.3565369,0.0,-2.848236,89.57682
2022-01-14 02:00:00,45.195,11.045,-1.1932068,0.0,-2.7662048,89.05156
2022-01-14 03:00:00,45.195,11.045,-1.0699158,0.0,-2.7806091,88.15721
